timestamp	run_id	n_layer	n_embd	n_head	embedding_lr	unembedding_lr	matrix_lr	scalar_lr	weight_decay	warmup_ratio	batch_size	val_bpb	training_time	peak_vram_mb	mfu_percent	num_params_M	num_steps	depth	status	holdout_val_bpb	budget_shortfall_pct	device	region_id	window_s_fraction	seed	startup_seconds	eval_seconds
2026-08-11T23:59:32	geom_r0.10_c2_s42	21	960	6	0.08801600295514099	0.004649827672874394	0.012314048810513694	0.14989366249998187	0.02853833000790819	0.16885084781623635	19434	1.724642	203.0	7301.6	3.75	334.5	228	21	remote_ok		0.0	5		0.3009573579267607	42	2.7	35.3
2026-08-12T00:03:51	geom_r0.10_c2_s1	21	960	6	0.08801600295514099	0.004649827672874394	0.012314048810513694	0.14989366249998187	0.02853833000790819	0.16885084781623635	19434	1.736557	203.7	7301.6	3.74	334.5	228	21	remote_ok		0.0	5		0.3009573579267607	1	2.5	35.3
2026-08-12T00:08:10	geom_r0.10_c2_s2	21	960	6	0.08801600295514099	0.004649827672874394	0.012314048810513694	0.14989366249998187	0.02853833000790819	0.16885084781623635	19434	1.72411	202.9	7301.6	3.76	334.5	228	21	remote_ok		0.0	5		0.3009573579267607	2	2.8	36.2
2026-08-12T00:13:09	geom_r0.10_c3_s42	21	960	6	0.06855329511614161	0.007645302790531012	0.020326453422142586	0.23325492332853334	0.09546400405438805	0.17335611727588407	16736	1.679633	239.1	7350.3	3.1	334.5	256	21	remote_ok		0.0	5		0.5224640556572189	42	2.5	38.5
2026-08-12T00:17:59	geom_r0.10_c4_s42	21	960	6	0.10749759771613672	0.004404582658231099	0.031462752120139235	0.1451450403674075	0.07516893989214836	0.15691471895758102	12997	1.545435	235.7	7336.7	3.22	334.5	342	21	remote_ok		0.0	5		0.40553481620018605	42	2.7	36.7
2026-08-12T00:22:49	geom_r0.10_c4_s1	21	960	6	0.10749759771613672	0.004404582658231099	0.031462752120139235	0.1451450403674075	0.07516893989214836	0.15691471895758102	12997	1.555718	234.8	7336.7	3.23	334.5	342	21	remote_ok		0.0	5		0.40553481620018605	1	3.2	37.4
2026-08-12T00:27:38	geom_r0.10_c4_s2	21	960	6	0.10749759771613672	0.004404582658231099	0.031462752120139235	0.1451450403674075	0.07516893989214836	0.15691471895758102	12997	1.55729	235.0	7336.7	3.23	334.5	342	21	remote_ok		0.0	5		0.40553481620018605	2	2.8	37.2
2026-08-12T00:32:19	geom_depth_neighbour_s42	22	960	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.705867	219.0	7606.5	3.58	345.5	187	22	remote_ok		0.0	5		0.36455016024410725	42	2.8	38.2
2026-08-12T00:37:02	geom_depth_neighbour_s1	22	960	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.705861	219.8	7606.5	3.56	345.5	187	22	remote_ok		0.0	5		0.36455016024410725	1	2.9	38.2
2026-08-12T00:41:42	geom_depth_neighbour_s2	22	960	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.707414	218.5	7606.5	3.58	345.5	187	22	remote_ok		0.0	5		0.36455016024410725	2	2.8	38.1
2026-08-12T00:45:38	geom_width_neighbour_s42	21	768	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.721551	181.3	5456.7	2.8	230.4	187	21	remote_ok		0.0	5		0.36455016024410725	42	2.4	34.1
2026-08-12T00:49:36	geom_width_neighbour_s1	21	768	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.721701	182.4	5456.7	2.78	230.4	187	21	remote_ok		0.0	5		0.36455016024410725	1	2.5	35.1
2026-08-12T00:53:33	geom_width_neighbour_s2	21	768	6	0.0886776573279423	0.003955934722681367	0.023762701040555865	0.2101414489776221	0.09338780539110303	0.17311601489782336	23180	1.718127	182.0	5456.7	2.79	230.4	187	21	remote_ok		0.0	5		0.36455016024410725	2	2.5	34.2
